CustomerID,Recency,Frequency,Monetary,Churn,Churn_Prob
15296,51,6,3672.86,0,0.006483860281801827
15297,10,3,641.94,0,6.266840584251348e-05
15298,2,12,4799.9,0,2.4705014388343664e-05
15299,67,7,4507.01,0,0.038973692154191386
15300,64,1,496.44,0,0.029793145791096435
15301,51,12,5049.95,0,0.0069229675297878
15303,290,1,574.02,1,0.9999999998463291
15304,61,8,694.4,0,0.024583760704033366
15306,64,3,1174.35,0,0.030108230396662564
15307,96,1,205.3,1,0.5559686967714398
15308,274,1,310.47,1,0.999999999038971
15311,1,91,60632.75,0,7.694577929569663e-06
15312,75,4,924.85,0,0.1027114081020715
15313,110,1,52.0,1,0.8639400768919591
15314,199,1,327.97,1,0.9999944745106525
15315,64,2,570.5,0,0.03034465694504073
15316,327,1,165.0,1,0.9999999999978963
15318,4,1,312.62,0,3.047221769983431e-05
15319,284,1,204.5,1,0.9999999996985884
15320,44,1,267.13,0,0.0030797594621629464
15321,71,3,2748.31,0,0.060390202086454174
15322,86,1,679.68,0,0.2781874493672656
15325,104,1,161.74,1,0.7595731578551976
15326,334,1,311.71,1,0.9999999999990552
15327,53,1,208.75,0,0.008679038887419346
15329,39,3,1049.7,0,0.0017413189943580067
15330,32,2,714.9599999999999,0,0.000772659370972739
15332,366,4,1661.06,1,0.9999999999999765
15333,208,1,1028.56,1,0.9999979734606058
15334,157,3,350.82,1,0.9993269230928822
15335,54,1,170.22,0,0.009749398774323676
15339,66,2,574.07,0,0.037917934000672365
15341,81,1,2020.52,0,0.16814790103185168
15342,130,1,406.09,1,0.9843057577156343
15343,87,1,364.5,0,0.3053374917142913
15344,1,3,563.94,0,2.2267995226772777e-05
15345,46,1,393.54,0,0.0038515160165769513
15346,333,1,252.42,1,0.9999999999989428
15347,366,1,201.6,1,0.9999999999999767
15348,72,1,158.04,0,0.07291883669944246
15349,158,2,463.91,1,0.9993829545815353
15350,373,1,115.65,1,0.9999999999999896
15351,12,7,1934.66,0,8.092871101302772e-05
15353,255,2,770.12,1,0.9999999913822512
15355,29,2,277.05,0,0.0005589781448161271
15356,31,10,2718.03,0,0.0007453933939212697
15358,5,22,8347.2,0,3.6577258155240456e-05
15360,40,1,427.93,0,0.0019273886773914068
15361,362,1,418.92,1,0.9999999999999625
15363,373,1,326.0,1,0.9999999999999896
15364,96,2,913.19,1,0.5526673136339261
15365,26,7,2314.32,0,0.00039929620030227346
15366,75,2,602.51,0,0.10007381829710571
15367,57,4,1877.59,0,0.01347430228443549
15368,21,1,446.94000000000005,0,0.00021525341549334613
15370,41,7,2386.05,0,0.002242628137599584
15372,137,1,2007.4,1,0.9923471748763719
15373,8,12,2415.91,0,5.574819168684754e-05
15374,129,1,168.0,1,0.9826276900876493
15376,40,3,1221.56,0,0.0019369395482346377
15379,169,7,3703.29,1,0.9998173870419556
15380,9,5,1690.26,0,5.5392022575398915e-05
15381,214,2,596.85,1,0.9999990303428444
15382,15,6,5955.71,0,9.113742006570036e-05
15384,170,2,642.41,1,0.9998440501923671
15385,40,1,316.88,0,0.0019382968918401553
15386,186,1,394.14,1,0.9999751441344568
15388,270,1,140.54,1,0.9999999984882777
15389,172,1,500.0,1,0.999874266025556
15392,5,4,1535.53,0,3.4398074942205306e-05
15393,16,2,231.86,0,0.0001250199773092862
15394,10,4,2183.54,0,5.926659622335154e-05
15395,326,1,107.45,1,0.9999999999976459
15396,113,1,288.18,1,0.8986780377122112
15397,290,1,94.0,1,0.9999999998500397
15398,16,2,1345.53,0,0.00011812855260122019
15399,1,3,815.77,0,2.1984283355941858e-05
15400,92,5,716.2,1,0.45707506174708845
15402,149,2,626.77,1,0.9982439644561046
15405,189,1,349.1,1,0.9999824585263537
15406,31,2,510.71,0,0.0006956887066839838
15407,34,4,1046.74,0,0.001001151057913671
15408,264,1,267.18,1,0.9999999969590274
15410,84,8,3450.84,0,0.23746482225210938
15411,26,4,1348.93,0,0.0003918277695284414
15412,171,1,190.53,1,0.9998610921855755
15414,10,3,774.9000000000001,0,6.224558802451563e-05
15415,313,1,559.61,1,0.9999999999891998
15416,65,4,3984.32,0,0.029962974118674685
15417,85,1,508.8,0,0.2572745796709628
15419,25,1,135.86,0,0.0003469487511820836
15421,59,4,950.36,0,0.017716823835912394
15422,323,2,97.7,1,0.9999999999967482
15423,38,1,43.5,0,0.0015609295479545164
15424,254,2,383.34,1,0.9999999905166023
15426,19,5,1404.07,0,0.00017821978578159335
15427,33,3,1430.54,0,0.0008552672428933336
15428,15,1,93.78,0,0.00010966440123386747
15429,27,2,397.35,0,0.0004411020685767019
15432,23,1,171.19000000000003,0,0.0002749594587710119
15433,214,2,533.3,1,0.9999990334754869
15434,8,5,1041.48,0,5.101205484514901e-05
15435,22,1,149.29,0,0.000245268924686679
15436,12,3,1067.75,0,7.724540882203898e-05
15437,262,1,200.16,1,0.9999999961825172
15438,131,1,156.57999999999998,1,0.9861668912460303
15440,55,3,383.68,0,0.01130830833390516
15442,249,1,594.0,1,0.9999999825381735
15443,2,7,3213.59,0,2.391178757616318e-05
15444,9,2,1411.21,0,5.248892243424001e-05
15445,264,1,113.5,1,0.9999999969827309
15447,331,1,155.17000000000002,1,0.9999999999986748
15448,313,1,494.64,1,0.9999999999892353
15449,26,3,974.52,0,0.0003904135714504418
15450,30,1,429.84,0,0.0006085094019900631
15452,30,3,528.48,0,0.0006335432012336198
15453,2,7,1371.77,0,2.626278303208724e-05
15454,362,1,179.1,1,0.9999999999999629
15456,283,3,434.59,1,0.9999999996729079
15457,262,1,237.07,1,0.9999999961753356
15458,25,1,161.64,0,0.00034649377079204756
15460,354,1,214.26,1,0.9999999999999065
15462,94,3,234.6,1,0.509464388028582
15463,29,1,126.14,0,0.0005506619608085985
15464,338,1,1044.65,1,0.9999999999993818
15465,20,18,7354.62,0,0.00019839845445995344
15466,85,1,334.53,0,0.2589738454827142
15467,9,3,524.88,0,5.6171599084849947e-05
15468,51,2,467.51,0,0.006967907220839917
15469,50,2,538.55,0,0.006190814423972284
15471,2,1,454.48,0,2.4017242283005623e-05
15472,113,1,371.56,1,0.8982907937600493
15473,14,7,1771.2,0,0.00010279086326992206
15475,77,1,454.11,0,0.1212438569522031
15478,40,2,1399.92,0,0.0018764957127685373
15480,116,1,905.5,1,0.9239613168082877
15482,16,12,10879.76,0,9.120816915105553e-05
15483,161,4,225.26,1,0.9995878478425426
15484,1,4,3590.41,0,1.9525671827607272e-05
15485,30,3,2564.5,0,0.000571188032868751
15488,93,1,91.32,1,0.4711274045314145
15489,23,3,1134.28,0,0.0002739508229302048
15491,95,6,3100.09,1,0.5188442400947804
15492,28,2,659.46,0,0.0004884786398419776
15493,33,5,1953.41,0,0.0008714315442203468
15494,21,2,1280.58,0,0.0002110413031849594
15497,18,2,1262.2,0,0.00014942755524586477
15498,3,27,13316.4,0,2.525422896462679e-05
15500,8,4,1131.56,0,4.963989263419419e-05
15502,16,12,10384.93,0,9.353525218999118e-05
15503,363,1,141.04,1,0.9999999999999671
15504,81,1,52.83,0,0.18263175330185627
15505,53,5,3610.96,0,0.007997174429324221
15506,23,3,972.08,0,0.0002762221417941702
15507,172,1,475.86,1,0.9998744204615189
15508,189,6,1000.27,1,0.9999838112353427
15510,331,1,250.0,1,0.9999999999986684
15511,12,5,900.53,0,8.152106160623545e-05
15512,156,2,121.0,1,0.999236310184552
15513,33,19,14758.22,0,0.0006238572118431907
15514,12,11,4023.72,0,7.967246967766198e-05
15516,45,3,62.43,0,0.003652735958753144
15517,233,1,267.03,1,0.9999998911490257
15518,64,8,1921.55,0,0.032388608499095015
15520,2,1,343.5,0,2.415334443895424e-05
15521,40,8,3000.2,0,0.0019816040756786123
15522,33,2,397.99,0,0.0008811983050884696
15523,84,1,412.0100000000001,0,0.23673439138704813
15524,25,1,440.0,0,0.00034161893870961153
15525,2,3,734.37,0,2.477618845688756e-05
15526,33,2,148.44,0,0.0008924569365119104
15527,19,8,2428.53,0,0.00018107213559554494
15528,254,1,229.33,1,0.9999999903748219
15529,23,11,3962.6,0,0.0002843986697790158
15530,22,4,1497.31,0,0.00024512317876575494
15531,8,2,1972.39,0,4.545038202483212e-05
15532,25,4,1564.73,0,0.00034531856064399824
15533,19,3,807.57,0,0.00017556860053091972
15535,173,4,502.9,1,0.999895323089494
15537,163,1,110.92,1,0.9996517734399657
15539,7,1,538.46,0,4.2586759460653696e-05
15540,11,1,213.3,0,6.869847631947357e-05
15541,114,1,85.13000000000001,1,0.9095681976953437
15543,288,1,127.86,1,0.999999999810778
15544,9,9,3546.71,0,5.518185895161343e-05
15545,54,2,288.97,0,0.009911316898367144
15547,7,14,4910.6,0,4.577683141332523e-05
15549,77,3,1681.46,0,0.11943036922442647
15550,4,4,575.63,0,3.218391347905829e-05
15551,37,1,436.06,0,0.0013635303756503547
15552,217,1,90.12,1,0.9999993162565762
15553,60,1,428.93,0,0.01905015092969563
15554,278,1,217.2,1,0.9999999993971898
15555,12,16,4794.86,0,8.580361228840545e-05
15556,24,1,279.77,0,0.00030688594704206094
15557,29,1,468.91,0,0.0005411395197202476
15561,12,4,800.5899999999999,0,8.009952424206368e-05
15562,352,1,134.55,1,0.9999999999998828
15563,22,4,1400.44,0,0.0002463349431080751
15565,50,2,173.16000000000005,0,0.006306341365026707
15567,19,1,186.01,0,0.00017317764812895987
15568,3,3,758.29,0,2.777330472149024e-05
15569,104,5,1375.71,1,0.7648135896147409
15570,7,12,4148.82,0,4.547687494514219e-05
15571,12,4,650.4300000000001,0,8.071426281718564e-05
15572,5,7,2533.42,0,3.4995998477817435e-05
15573,32,2,591.1899999999999,0,0.0007775404388606194
15574,178,4,675.64,1,0.999940697376303
15576,38,1,921.37,0,0.0014927939159691016
15577,151,3,258.88,1,0.9986619189676206
15578,162,1,127.1,1,0.9996088670693535
15579,69,2,327.6,0,0.05340909962383501
15581,121,13,3675.77,1,0.9610450679022611
15582,25,3,682.9100000000001,0,0.0003530745534369546
15584,24,4,720.86,0,0.00032119463680194024
15585,177,1,455.3,1,0.9999295515363675
15587,50,4,913.68,0,0.006354506234472694
15589,256,3,478.53,1,0.9999999926044281
15592,47,1,388.58,0,0.004321750222272176
15593,71,1,199.8,0,0.06536105387486149
15594,16,5,1771.78,0,0.0001237308847177854
15596,101,5,1406.59,1,0.6966596687572874
15597,35,1,324.57,0,0.0010889377004738977
15598,53,1,240.68,0,0.008665061759965571
15599,27,2,761.74,0,0.0004329966655724839
15601,11,14,6776.56,0,6.604906673940533e-05
15602,8,9,1297.87,0,5.5131971190022234e-05
15603,79,1,48.48,0,0.1506870147520266
15604,52,1,216.39,0,0.007737340605995764
15605,36,5,1198.23,0,0.0012797515758744228
15606,61,9,2920.16,0,0.02250116676039538
15607,337,1,104.76,1,0.9999999999993388
15608,28,4,1093.68,0,0.0004999648164591418
15609,184,1,298.48,1,0.9999688428733049
15610,52,1,112.46,0,0.0077780759205382625
15611,10,13,1591.45,0,7.49120469305933e-05
15612,36,2,195.15,0,0.0012582452093120834
15615,10,23,10399.74,0,6.001759946811902e-05
15618,33,4,776.851,0,0.0009044542440355361
15619,11,1,336.4,0,6.826924137479471e-05
15620,57,3,1553.18,0,0.013392622566532869
15621,4,4,1293.03,0,3.102950736590223e-05
15622,43,9,3709.56,0,0.002761919820850268
15623,141,1,301.03000000000003,1,0.9955639178070907
15624,117,4,588.13,1,0.9368521510455189
15625,104,4,1534.26,1,0.7592365954343787
15626,75,2,675.8,0,0.09973823228596233
15628,5,9,2870.24,0,3.599736395224855e-05
15630,45,2,1186.35,0,0.0033731478176220494
15632,16,8,3285.31,0,0.00012261972221528248
15634,17,1,243.55,0,0.0001370845237766716
15636,90,2,724.76,0,0.38427758543541607
15637,53,1,223.36,0,0.00867264069391443
15639,134,1,425.32,1,0.9900414606018691
15640,4,15,12416.11,0,2.2602718956434285e-05
15641,105,4,1887.2,1,0.7765963676140764
15643,192,3,664.0,1,0.9999879507228063
15644,166,4,803.54,1,0.9997616010075773
15645,19,1,612.01,0,0.00016946224400636077
15646,158,3,447.64,1,0.9993972836103366
15648,204,2,639.5,1,0.9999969182760948
15649,336,2,816.0,1,0.9999999999992477
15651,37,3,646.3,0,0.0014115486458567662
15652,91,1,337.74,1,0.41120337184609757
15653,93,2,877.44,1,0.46680746504944154
15654,9,2,922.53,0,5.381132387153927e-05
15655,243,1,560.6700000000001,1,0.9999999651588422
15656,45,4,748.5,0,0.0036084153161998543
15657,23,1,30.0,0,0.00027694278581149565
15658,190,5,1024.1,1,0.9999852270055603
15659,44,1,306.45,0,0.0030736184682024085
15660,25,9,1600.86,0,0.0003860611268910787
15661,317,2,309.8,1,0.9999999999934299
15663,106,1,138.14,1,0.7993711919596005
15664,51,1,386.43,0,0.00684069795695038
15665,168,2,2222.21,1,0.99978711639188
15667,40,1,301.32000000000005,0,0.0019398302324328872
15668,218,1,76.32000000000001,1,0.9999993912139453
15669,40,4,684.34,0,0.0020361204810203713
15670,297,1,173.05,1,0.9999999999328786
15671,19,7,2657.13,0,0.00017496391451425774
15673,88,4,2726.23,0,0.3189053644040393
15674,73,5,2446.6,0,0.07921323831504282
15675,81,3,323.69,0,0.1873919816692647
15676,19,3,3435.76,0,0.00015358083005930772
15677,49,1,657.23,0,0.005364268055990739
15678,53,1,352.7,0,0.008616202037042183
15679,24,4,781.28,0,0.0003202083073743959
15680,9,3,1333.68,0,5.390537771709087e-05
15681,25,5,1426.16,0,0.0003557380139303686
15683,117,1,193.75,1,0.9339544393503352
15687,9,9,2993.1,0,5.675943812453887e-05
15689,120,2,254.1,1,0.9532441342847722
15690,4,2,239.76,0,3.1287112833777254e-05
15691,252,1,136.8,1,0.999999987932724
15692,28,1,191.04,0,0.00048905007707858
15694,1,14,6479.4,0,2.1145806588505075e-05
15695,267,2,409.98,1,0.9999999978818837
15696,33,8,2711.11,0,0.0008974659798023139
15699,18,1,309.65,0,0.00015333559118165595
15700,172,2,696.68,1,0.9998758484582676
15701,2,4,1529.0,0,2.4339571352343728e-05
15703,265,1,211.5,1,0.9999999972981708
15704,140,4,2293.62,1,0.9948557035188694
15705,201,1,143.1,1,0.9999956545334083
15706,64,4,1060.56,0,0.030950993707584598
15707,35,4,916.98,0,0.001130930739576059
15708,41,7,3235.25,0,0.002147926460348114
15709,284,1,133.25,1,0.99999999969968
15712,9,5,1072.36,0,5.7162419055983476e-05
15713,143,2,356.7,1,0.9965441027967213
15714,12,2,330.03000000000003,0,7.840349702873034e-05
15716,146,4,1101.11,1,0.9975711604270137
15717,234,1,150.3,1,0.9999999035887643
15719,33,13,5030.07,0,0.0008932880283291883
15720,24,1,598.73,0,0.0003019435220291178
15721,12,1,471.4,0,7.609561595546122e-05
15722,36,5,2211.21,0,0.001215493753932378
15723,365,1,190.7,1,0.9999999999999738
15724,201,2,218.25,1,0.9999957357000928
15725,15,1,415.25,0,0.00010788411593614739
15727,17,7,5159.06,0,0.00012229182196613422
15729,213,1,85.0,1,0.9999989153913136
15730,66,3,1120.88,0,0.03773009878446919
15732,212,2,294.12,1,0.9999987972642019
15733,283,1,162.3,1,0.9999999996624407
15734,115,2,1339.45,1,0.9154908252453392
15737,15,8,1188.12,0,0.0001215666342404186
15738,19,16,4812.42,0,0.0001922800833599177
15739,66,1,449.12,0,0.037327067153413
15740,49,1,154.88,0,0.005502486762516408
15743,16,4,775.96,0,0.0001272469658345983
15744,78,1,34.8,0,0.1365860417998772
15745,19,4,1094.59,0,0.00017699038706894138
15746,134,1,196.88,1,0.9901554928701185
15747,13,3,946.64,0,8.723080395442143e-05
15748,40,1,144.36,0,0.001955365519689158
15749,235,3,44534.3,1,0.9999992133096751
15750,3,8,2463.05,0,2.8522084400684855e-05
15752,40,7,2626.6,0,0.0019743820635967574
15753,305,1,79.2,1,0.9999999999734661
15754,51,3,458.57,0,0.0071298402042942405
15755,10,6,2364.25,0,6.14488805194237e-05
15756,61,4,528.01,0,0.022686602030253192
15757,66,2,714.42,0,0.03765808830414278
15758,25,1,205.25,0,0.00034572547367781996
15759,218,3,253.04,1,0.9999994129548107
15762,65,2,583.75,0,0.033908865047189346
15763,32,2,1086.92,0,0.0007581740328388259
15764,88,6,3279.9700000000003,0,0.32264579320198866
15766,64,1,315.06,0,0.03006127064210328
15768,116,3,621.83,1,0.9280581160855903
15769,7,26,56252.72,0,4.400467029173881e-06
15773,6,1,635.6800000000001,0,3.7757519539789985e-05
15774,69,1,270.8,0,0.052417403964870976
15775,245,1,104.9,1,0.999999972974913
15776,133,1,241.62,1,0.9889395442740863
15777,241,4,1047.11,1,0.9999999579714316
15780,184,3,475.28,1,0.9999699553962257
15781,25,3,345.46000000000004,0,0.0003591915225692736
15782,10,3,2614.74,0,5.667937517749809e-05
15783,11,1,246.3,0,6.8583145231012e-05
15785,33,5,2328.9700000000003,0,0.0008549394733688915
15786,46,3,4919.0,0,0.00320287664757679
15787,26,3,933.26,0,0.0003912343394843095
15789,358,1,351.3,1,0.9999999999999407
15790,10,1,218.75,0,6.119367218534082e-05
15791,44,2,1612.69,0,0.0029421972173831017
15793,15,3,965.61,0,0.00010977090429270555
15795,150,1,610.01,1,0.9984005964712561
15796,1,8,2708.61,0,2.2361812607595313e-05
15797,113,4,2207.4,1,0.8959433901496013
15799,76,3,884.14,0,0.11178365723713643
15800,107,2,696.89,1,0.81638021007808
15801,46,3,1063.95,0,0.003894830936022187
15802,143,1,451.42,1,0.9964480720132252
15803,51,1,415.8200000000001,0,0.0068305383151626665
15804,1,13,4206.39,0,2.3208003790553733e-05
15805,23,17,5488.18,0,0.00030149983748442886
15806,46,3,784.58,0,0.003950411369957949
15807,50,3,903.9,0,0.006215957975670057
15808,306,4,3651.27,1,0.9999999999735079
15809,36,5,515.77,0,0.001324944953014905
15810,79,4,1391.98,0,0.1506403849324627
15811,22,6,2218.62,0,0.00024724849070988504
15812,107,5,1801.14,1,0.8181451471669325
15813,208,2,1303.91,1,0.9999979909370706
15814,17,4,1945.33,0,0.0001345576274165512
15815,64,5,2100.6,0,0.030055705757056107
15819,49,4,1905.45,0,0.005388262512231653
15820,320,1,206.98,1,0.9999999999952709
15821,44,2,570.96,0,0.003101978861994163
15822,3,2,885.47,0,2.6975214185070726e-05
15823,372,1,15.0,1,0.9999999999999885
15825,172,1,532.94,1,0.9998740549850772
15826,56,3,1654.31,0,0.011889594480644645
15827,73,14,1836.09,0,0.0981578508145537
15829,99,2,636.14,1,0.6391785116205466
15830,38,1,576.0,0,0.0015192379954643872
15831,58,3,794.64,0,0.015588188596541808
15832,254,1,836.79,1,0.9999999900724507
15834,70,4,2225.15,0,0.056747067870368005
15835,44,4,954.09,0,0.003182967491104862
15836,50,1,137.37,0,0.006176961674556579
15837,65,1,391.98,0,0.03348825364503111
15838,11,19,33643.08,0,1.8837269179651333e-05
15839,33,3,1048.49,0,0.0008720535148400835
15840,59,2,355.56,0,0.017456340451826258
15841,73,4,1224.06,0,0.08214780224080036
15843,304,1,118.95,1,0.9999999999701599
15844,46,1,130.73999999999998,0,0.0039031989997885394
15845,18,8,3711.77,0,0.0001511346095229024
15847,38,2,389.27,0,0.0015688597214695771
15850,19,2,234.88,0,0.0001767096085070404
15852,187,2,160.71,1,0.9999786058780994
15853,52,1,110.8,0,0.007778728280222319
15854,4,12,2969.12,0,3.4159637039468705e-05
15855,137,5,712.24,1,0.9934497057718863
15856,4,27,16143.64,0,2.45435060508294e-05
15857,19,1,297.0,0,0.000172201862931101
15858,16,5,1427.57,0,0.00012591833572291438
15860,41,8,965.16,0,0.002465653737083593
15861,12,8,3146.92,0,7.782995941430777e-05
15862,8,4,832.88,0,5.040057213673163e-05
15863,26,2,68.84,0,0.000399667089767874
15864,22,6,1936.32,0,0.00025082731724519725
15865,41,3,895.13,0,0.002209730447137735
15866,101,1,211.89,1,0.6903054122138796
15867,5,15,3810.14,0,3.9317676475433595e-05
15869,277,2,149.64,1,0.9999999993408877
15870,33,1,351.44,0,0.0008634957061378232
15872,15,2,316.25,0,0.0001109164665550588
15874,64,7,4405.88,0,0.028025761184313904
15877,2,2,490.33,0,2.452340120053853e-05
15880,369,1,329.03,1,0.9999999999999833
15881,312,5,501.39,1,0.9999999999889626
15882,199,4,516.36,1,0.9999947882303322
15883,2,2,396.48,0,2.4640869949571166e-05
15885,93,3,379.35,1,0.4787823295628057
15886,60,1,181.09,0,0.019287416519771155
15888,81,1,168.31,0,0.18175562073000445
15889,157,2,420.07,1,0.9993090623201777
15891,227,1,511.68,1,0.999999779716284
15894,253,2,258.25,1,0.9999999894240089
15895,150,1,179.17,1,0.9984352477188428
15897,194,2,208.59,1,0.999990439180514
15898,1,5,1383.83,0,2.2348649999941966e-05
15899,369,1,56.25,1,0.9999999999999836
15900,24,1,337.28000000000003,0,0.000305988865975156
15901,17,3,351.73,0,0.0001426575829783068
15903,10,7,5126.76,0,5.4610706003654336e-05
15904,8,1,164.68,0,4.871480569125423e-05
15906,20,7,1567.69,0,0.00020756272446703335
15907,4,3,882.72,0,3.097404118522804e-05
15909,174,1,191.94,1,0.9999017334912853
15910,1,8,1228.88,0,2.4111751792838208e-05
15912,178,2,264.62,1,0.9999392305691864
15916,16,8,1502.86,0,0.0001342678678557529
15917,248,1,123.1,1,0.9999999808662722
15918,191,2,334.23,1,0.9999863967797068
15919,20,2,525.69,0,0.00019540894634927187
15920,154,4,167.5,1,0.9990786549810557
15921,173,1,323.03000000000003,1,0.9998889746331234
15922,373,1,369.5,1,0.9999999999999896
15923,373,1,127.08,1,0.9999999999999896
15925,194,1,207.15,1,0.9999902205654415
15930,67,1,426.63,0,0.04174890597769743
15932,4,8,2495.87,0,3.195783280714282e-05
15933,21,3,1107.46,0,0.0002177927614004725
15935,239,2,416.86,1,0.9999999463518034
15937,64,1,145.35000000000002,0,0.030314260759799396
15938,112,5,404.58,1,0.8958563146426778
15939,90,15,6115.01,0,0.3891148740439254
15940,311,1,35.8,1,0.9999999999867535
15942,134,1,337.44,1,0.9900854823238109
15944,277,1,325.1,1,0.9999999993197162
15945,365,1,181.0,1,0.9999999999999738
15947,83,1,1708.24,0,0.20552999323624235
15948,8,2,955.24,0,4.786627004816355e-05
15949,17,2,364.72,0,0.00013936652360245114
15950,32,4,1744.71,0,0.0007672198635860142
15951,9,2,708.22,0,5.440172096356157e-05
15952,34,4,781.91,0,0.0010147291056525946
15953,15,8,1657.28,0,0.00011869726367729627
15955,24,14,4416.26,0,0.0003338481201628209
15957,32,1,428.89,0,0.0007664191205803367
15958,74,1,104.35,0,0.0903693216651835
15963,20,2,470.76,0,0.00019595615932762914
15965,17,4,808.87,0,0.00014257268886828364
15967,23,2,397.68,0,0.00027804130984762903
15969,3,3,666.1,0,2.790398166009128e-05
15970,304,1,314.1,1,0.9999999999698619
15971,18,12,4199.85,0,0.00016142410753539106
15973,367,1,307.82000000000005,1,0.9999999999999791
15974,39,7,3442.15,0,0.0016880973264195105
15975,84,1,371.01,0,0.23711182403784076
15976,165,2,427.64,1,0.9997253367679331
15977,17,2,1054.73,0,0.00013455560153978683
15978,77,1,1098.78,0,0.11778971075879557
15980,89,3,2398.86,0,0.34312339593320573
15981,25,8,3408.48,0,0.0003442312172303793
15983,22,4,1465.12,0,0.0002455251867179108
15984,3,10,2780.63,0,2.936696793856764e-05
15985,123,2,1142.42,1,0.9649715704964871
15986,30,1,168.12,0,0.0006166679579668798
15987,12,7,1432.77,0,8.302338406019976e-05
15988,19,1,156.78,0,0.00017343554645172764
15990,44,2,792.11,0,0.003067350765993196
15992,4,1,41.99,0,3.0895024840269186e-05
15993,9,7,2777.67,0,5.4840546800190714e-05
15994,55,1,414.27,0,0.01079556111786294
15996,88,6,1032.58,0,0.3481447118697477
15998,37,5,3080.22,0,0.0013050284314324138
16000,3,3,12393.7,0,1.5357810063304493e-05
16003,30,5,2735.37,0,0.0005925054835118922
16005,12,4,578.71,0,8.100953911406093e-05
16006,211,1,101.4,1,0.999998632641864
16007,48,4,1693.81,0,0.0048555467363461
16008,24,3,478.78,0,0.0003178867868073444
16009,22,4,972.11,0,0.0002517651920562231
16010,246,3,392.4,1,0.9999999766492748
16011,8,16,3352.96,0,5.8198287071371646e-05
16012,35,3,1415.29,0,0.0010779259773271675
16013,4,47,37130.6,0,1.3269373279834209e-05
16014,38,3,646.83,0,0.0015839172426710614
16015,4,3,704.55,0,3.1256314834464855e-05
16016,3,8,1465.51,0,3.000820794826126e-05
16017,47,1,211.88,0,0.004360639820142561
16018,39,2,408.9,0,0.0017586959537180887
16019,47,9,3786.24,0,0.004358257960297909
16020,17,3,851.01,0,0.000139077032659491
16022,260,1,602.63,1,0.9999999950917813
16023,46,3,719.81,0,0.003963409707960874
16024,12,1,251.03,0,7.695422911142271e-05
16025,30,1,439.66,0,0.0006082053933369309
16026,43,1,236.09,0,0.0027493106558792724
16027,92,6,934.62,1,0.45994516257382523
16029,39,63,80850.84,0,0.00011692524537960832
16030,310,1,331.24,1,0.9999999999849076
16031,92,2,547.9,1,0.4423576540163375
16033,6,20,8778.82,0,3.8378481304401496e-05
16034,196,3,437.7000000000001,1,0.9999924930194266
16036,87,2,758.9200000000001,0,0.30588888414264787
16037,270,3,855.02,1,0.9999999985017964
16038,8,3,471.78,0,5.018458125597207e-05
16040,65,3,1313.55,0,0.03343773665119942
16041,31,3,3166.4,0,0.0006216846737759961
16042,22,5,1177.47,0,0.00025486113172295036
16043,38,4,773.99,0,0.0016097551234246104
16045,120,4,1340.7,1,0.9527979822375731
16048,373,2,256.44,1,0.9999999999999898
16049,40,3,1074.81,0,0.0019514389279315907
16050,174,1,137.9,1,0.999902003489496
16052,54,1,362.06,0,0.00965554239381691
16053,33,2,1511.95,0,0.0008326468004353816
16054,145,1,783.9,1,0.997130098037043
16055,221,1,134.8,1,0.9999995680952249
16056,45,1,650.75,0,0.0033886151135382905
16057,16,7,2263.12,0,0.00012627364803831538
16059,66,6,1453.16,0,0.03963081153851227
16062,10,4,1153.62,0,6.245742737269679e-05
16063,260,1,335.32,1,0.9999999951581351
16065,365,1,367.14,1,0.9999999999999736
16066,17,5,1521.04,0,0.00014064973667296115
16070,22,2,852.15,0,0.00024207589257404307
16071,45,1,326.24,0,0.003444878340301346
16072,288,1,584.3199999999999,1,0.9999999998063285
16073,297,1,122.4,1,0.9999999999330516
16076,3,10,2234.73,0,3.0194698528120813e-05
16078,284,1,79.2,1,0.9999999997005053
16079,17,3,1352.0,0,0.00013557453448380442
16080,82,2,217.16,0,0.2027991776258263
16081,56,5,2799.42,0,0.01173847827908724
16083,101,2,1317.62,1,0.683072205422348
16084,299,1,436.18,1,0.999999999945995
16085,23,5,981.51,0,0.0002888986938413855
16086,59,5,1121.39,0,0.017961642432728006
16091,155,2,315.06,1,0.9991344593472139
16092,115,3,817.86,1,0.9192233246389341
16093,107,1,17.0,1,0.818162938926472
16094,12,4,1078.23,0,7.897520044028895e-05
16096,264,1,320.62,1,0.9999999969507414
16097,240,1,185.05,1,0.9999999516767476
16098,88,7,2005.63,0,0.34207310909674143
16099,50,3,731.9,0,0.006270294008619422
16101,71,1,1290.7,0,0.062048536621616086
16102,42,3,1842.14,0,0.0023629465704105707
16103,7,6,1429.64,0,4.558465810472797e-05
16104,62,1,298.21,0,0.024033871776641923
16105,249,1,336.96,1,0.9999999827652285
16106,66,1,108.38,0,0.03795555237127518
16107,18,7,3204.1600000000003,0,0.00015161367125979066
16108,85,1,842.5,0,0.25404114981580156
16109,219,2,611.88,1,0.9999994550782773
16110,45,3,1320.95,0,0.003426778581771091
16112,143,4,195.74,1,0.9967237387953397
16113,183,1,161.38,1,0.9999652745909241
16114,171,1,135.75000000000003,1,0.9998614790536976
16115,10,8,1660.88,0,6.664492206516251e-05
16116,212,1,612.78,1,0.9999987495464038
16117,190,1,232.21,1,0.9999844633017746
